cell_id,state_1,state_2,time,condition,fate_label,batch,donor,replicate
perturbed_cell_000407,-0.88188064,0.0017786785,0.25,perturbed,progenitor,batch_C,donor_4,replicate_1
perturbed_cell_000408,-0.60290635,-0.061183173,0.25,perturbed,progenitor,batch_C,donor_4,replicate_1
perturbed_cell_000409,-0.76635796,-0.052371837,0.25,perturbed,progenitor,batch_C,donor_4,replicate_3
perturbed_cell_000410,-0.8674238,-0.08649082,0.25,perturbed,progenitor,batch_C,donor_1,replicate_1
perturbed_cell_000411,-0.7422383,0.052597202,0.25,perturbed,progenitor,batch_C,donor_1,replicate_3
perturbed_cell_000412,-0.7189898,0.05390667,0.25,perturbed,progenitor,batch_B,donor_2,replicate_3
perturbed_cell_000413,-0.7900115,0.19491793,0.25,perturbed,progenitor,batch_A,donor_4,replicate_3
perturbed_cell_000414,-0.751182,-0.08699013,0.25,perturbed,progenitor,batch_C,donor_4,replicate_3
perturbed_cell_000415,-0.5761143,-0.09312465,0.25,perturbed,progenitor,batch_A,donor_2,replicate_3
perturbed_cell_000416,-0.6592573,0.2226336,0.25,perturbed,progenitor,batch_B,donor_1,replicate_1
perturbed_cell_000417,-0.7236818,-0.15839233,0.25,perturbed,progenitor,batch_C,donor_3,replicate_1
perturbed_cell_000418,-0.6777234,-0.05777618,0.25,perturbed,progenitor,batch_B,donor_2,replicate_1
perturbed_cell_000419,-0.75634164,0.037321847,0.25,perturbed,progenitor,batch_A,donor_3,replicate_3
perturbed_cell_000420,-0.60018706,0.029237613,0.25,perturbed,progenitor,batch_B,donor_3,replicate_3
perturbed_cell_000421,-0.6536312,-0.12519675,0.25,perturbed,progenitor,batch_A,donor_1,replicate_1
perturbed_cell_000422,-0.7242678,0.060599197,0.25,perturbed,progenitor,batch_A,donor_1,replicate_1
perturbed_cell_000423,-0.7713749,0.031792276,0.25,perturbed,progenitor,batch_C,donor_4,replicate_1
perturbed_cell_000424,-0.75584674,0.06755322,0.25,perturbed,progenitor,batch_C,donor_2,replicate_3
perturbed_cell_000425,-0.75526386,0.05730641,0.25,perturbed,progenitor,batch_B,donor_2,replicate_3
perturbed_cell_000426,-0.6206372,-0.0017316495,0.25,perturbed,progenitor,batch_C,donor_2,replicate_1
perturbed_cell_000427,-0.69629145,-0.10501868,0.25,perturbed,progenitor,batch_A,donor_1,replicate_3
perturbed_cell_000428,-0.79116464,0.16553502,0.25,perturbed,progenitor,batch_C,donor_1,replicate_3
perturbed_cell_000429,-0.7495913,-0.15922168,0.25,perturbed,progenitor,batch_A,donor_4,replicate_3
perturbed_cell_000430,-0.6591425,-0.04684817,0.25,perturbed,progenitor,batch_B,donor_3,replicate_1
perturbed_cell_000431,-0.67513627,-0.0068721874,0.25,perturbed,progenitor,batch_A,donor_4,replicate_3
perturbed_cell_000432,-0.780589,-0.16903563,0.25,perturbed,progenitor,batch_A,donor_1,replicate_3
perturbed_cell_000433,-0.6878931,0.08904683,0.25,perturbed,progenitor,batch_A,donor_1,replicate_1
perturbed_cell_000434,-0.7141384,0.012325964,0.25,perturbed,progenitor,batch_C,donor_2,replicate_3
perturbed_cell_000435,-0.62298757,-0.053601395,0.25,perturbed,progenitor,batch_B,donor_3,replicate_3
perturbed_cell_000436,-0.74654496,-0.051907647,0.25,perturbed,progenitor,batch_A,donor_1,replicate_3
perturbed_cell_000437,-0.6141432,0.033565883,0.25,perturbed,progenitor,batch_C,donor_4,replicate_1
perturbed_cell_000438,-0.66293114,-0.10697442,0.25,perturbed,progenitor,batch_B,donor_1,replicate_3
perturbed_cell_000439,-0.53225195,-0.00068631594,0.25,perturbed,progenitor,batch_C,donor_1,replicate_1
perturbed_cell_000440,-0.7036922,0.048174597,0.25,perturbed,progenitor,batch_C,donor_2,replicate_1
perturbed_cell_000441,-0.62959915,-0.01450638,0.25,perturbed,progenitor,batch_C,donor_2,replicate_1
perturbed_cell_000442,-0.6302552,0.15085214,0.25,perturbed,progenitor,batch_C,donor_4,replicate_3
perturbed_cell_000443,-0.63625896,-0.022796838,0.25,perturbed,progenitor,batch_B,donor_3,replicate_3
perturbed_cell_000444,-0.7674825,-0.09079076,0.25,perturbed,progenitor,batch_A,donor_2,replicate_3
perturbed_cell_000445,-0.7462196,-0.054424196,0.25,perturbed,progenitor,batch_C,donor_2,replicate_3
perturbed_cell_000446,-0.7824224,-0.02850567,0.25,perturbed,progenitor,batch_C,donor_2,replicate_1
perturbed_cell_000447,-0.6948793,-0.08874714,0.25,perturbed,progenitor,batch_C,donor_1,replicate_3
perturbed_cell_000448,-0.82065666,0.068090156,0.25,perturbed,progenitor,batch_A,donor_2,replicate_3
perturbed_cell_000449,-0.6238854,-0.031068789,0.25,perturbed,progenitor,batch_B,donor_1,replicate_1
perturbed_cell_000450,-0.67998624,0.006668505,0.25,perturbed,progenitor,batch_B,donor_2,replicate_1
perturbed_cell_000451,-0.62569326,0.040011466,0.25,perturbed,progenitor,batch_C,donor_1,replicate_3
perturbed_cell_000452,-0.69360375,-0.040591475,0.25,perturbed,progenitor,batch_A,donor_3,replicate_3
perturbed_cell_000453,-0.7435675,0.038084492,0.25,perturbed,progenitor,batch_A,donor_2,replicate_1
perturbed_cell_000454,-0.5387684,0.0032585575,0.25,perturbed,progenitor,batch_A,donor_4,replicate_1
perturbed_cell_000455,-0.6185854,0.0868358,0.25,perturbed,progenitor,batch_A,donor_2,replicate_3
perturbed_cell_000456,-0.6856603,-0.1518551,0.25,perturbed,progenitor,batch_A,donor_1,replicate_1
perturbed_cell_000457,-0.7342418,0.077451006,0.25,perturbed,progenitor,batch_C,donor_3,replicate_3
perturbed_cell_000458,-0.6961495,0.08655198,0.25,perturbed,progenitor,batch_C,donor_3,replicate_1
perturbed_cell_000459,-0.7493612,0.041047677,0.25,perturbed,progenitor,batch_C,donor_3,replicate_3
perturbed_cell_000460,-0.74061275,-0.058628064,0.25,perturbed,progenitor,batch_C,donor_3,replicate_3
perturbed_cell_000461,-0.62627137,0.04795215,0.25,perturbed,progenitor,batch_A,donor_2,replicate_3
perturbed_cell_000462,-0.7906342,0.056750193,0.25,perturbed,progenitor,batch_A,donor_2,replicate_1
perturbed_cell_000463,-0.67271656,0.052679338,0.25,perturbed,progenitor,batch_A,donor_4,replicate_3
perturbed_cell_000464,-0.61868495,0.016589485,0.25,perturbed,progenitor,batch_C,donor_3,replicate_1
perturbed_cell_000465,-0.5986787,-0.035672277,0.25,perturbed,progenitor,batch_C,donor_4,replicate_3
perturbed_cell_000466,-0.60423106,-0.17474014,0.25,perturbed,progenitor,batch_C,donor_3,replicate_1
perturbed_cell_000467,-0.69074696,-0.05089287,0.25,perturbed,progenitor,batch_B,donor_3,replicate_3
perturbed_cell_000468,-0.67460555,0.11246105,0.25,perturbed,progenitor,batch_C,donor_2,replicate_1
perturbed_cell_000469,-0.5680519,0.08102032,0.25,perturbed,progenitor,batch_B,donor_2,replicate_3
perturbed_cell_000470,-0.6685536,-0.14940965,0.25,perturbed,progenitor,batch_C,donor_3,replicate_1
perturbed_cell_000471,-0.65271837,0.018427411,0.25,perturbed,progenitor,batch_B,donor_2,replicate_3
perturbed_cell_000472,-0.7179325,-0.040293206,0.25,perturbed,progenitor,batch_A,donor_3,replicate_3
perturbed_cell_000473,-0.54161596,0.0919146,0.25,perturbed,progenitor,batch_C,donor_2,replicate_1
perturbed_cell_000474,-0.7140299,0.06784376,0.25,perturbed,progenitor,batch_C,donor_3,replicate_3
perturbed_cell_000475,-0.6390621,-0.0066304137,0.25,perturbed,progenitor,batch_C,donor_3,replicate_3
perturbed_cell_000476,-0.73538256,0.008317456,0.25,perturbed,progenitor,batch_C,donor_1,replicate_1
perturbed_cell_000477,-0.6952155,-0.15045674,0.25,perturbed,progenitor,batch_B,donor_1,replicate_3
perturbed_cell_000478,-0.68221456,0.13301823,0.25,perturbed,progenitor,batch_B,donor_4,replicate_1
perturbed_cell_000479,-0.7746781,0.04373132,0.25,perturbed,progenitor,batch_B,donor_4,replicate_3
perturbed_cell_000480,-0.61336756,-0.0441085,0.25,perturbed,progenitor,batch_B,donor_2,replicate_3
perturbed_cell_000481,-0.62551653,0.16488104,0.25,perturbed,progenitor,batch_A,donor_1,replicate_1
perturbed_cell_000482,-0.64319897,0.01282846,0.25,perturbed,progenitor,batch_C,donor_2,replicate_3
perturbed_cell_000483,-0.6754564,0.08283222,0.25,perturbed,progenitor,batch_A,donor_4,replicate_3
perturbed_cell_000484,-0.64183605,0.04638956,0.25,perturbed,progenitor,batch_A,donor_3,replicate_3
perturbed_cell_000485,-0.72676754,-0.03396041,0.25,perturbed,progenitor,batch_C,donor_2,replicate_3
perturbed_cell_000486,-0.60607874,0.17951006,0.25,perturbed,progenitor,batch_A,donor_3,replicate_3
perturbed_cell_000487,-0.5771341,0.06420129,0.25,perturbed,progenitor,batch_A,donor_2,replicate_1
perturbed_cell_000488,-0.7400851,0.045697838,0.25,perturbed,progenitor,batch_B,donor_2,replicate_3
perturbed_cell_000489,-0.72356784,0.103448816,0.25,perturbed,progenitor,batch_A,donor_3,replicate_1
perturbed_cell_000490,-0.71495026,-0.16867086,0.25,perturbed,progenitor,batch_A,donor_2,replicate_3
perturbed_cell_000491,-0.46910787,0.03366478,0.25,perturbed,progenitor,batch_B,donor_2,replicate_3
perturbed_cell_000492,-0.6920192,0.04028744,0.25,perturbed,progenitor,batch_C,donor_2,replicate_1
perturbed_cell_000493,-0.8108747,-0.02811403,0.25,perturbed,progenitor,batch_A,donor_2,replicate_1
perturbed_cell_000494,-0.75377893,-0.0753199,0.25,perturbed,progenitor,batch_A,donor_2,replicate_1
perturbed_cell_000495,-0.7397479,0.060442254,0.25,perturbed,progenitor,batch_C,donor_3,replicate_1
perturbed_cell_000496,-0.6632883,-0.003467406,0.25,perturbed,progenitor,batch_C,donor_1,replicate_3
perturbed_cell_000497,-0.72854346,-0.036686867,0.25,perturbed,progenitor,batch_C,donor_1,replicate_3
perturbed_cell_000498,-0.7166594,0.026157955,0.25,perturbed,progenitor,batch_A,donor_4,replicate_1
perturbed_cell_000499,-0.6268426,0.0064295665,0.25,perturbed,progenitor,batch_C,donor_2,replicate_1
perturbed_cell_000500,-0.6848184,0.06581889,0.25,perturbed,progenitor,batch_C,donor_2,replicate_3
perturbed_cell_000501,-0.6029043,-0.02927884,0.25,perturbed,progenitor,batch_B,donor_4,replicate_3
perturbed_cell_000502,-0.695812,0.059229895,0.25,perturbed,progenitor,batch_C,donor_3,replicate_1
perturbed_cell_000503,-0.56315696,0.07601907,0.25,perturbed,progenitor,batch_B,donor_2,replicate_3
perturbed_cell_000504,-0.62652993,0.032148886,0.25,perturbed,progenitor,batch_C,donor_1,replicate_1
perturbed_cell_000505,-0.76382136,-0.06966816,0.25,perturbed,progenitor,batch_C,donor_2,replicate_3
perturbed_cell_000506,-0.66097224,-0.024412233,0.25,perturbed,progenitor,batch_C,donor_1,replicate_3
perturbed_cell_000507,-0.6396684,0.033378895,0.25,perturbed,progenitor,batch_A,donor_1,replicate_1
perturbed_cell_000508,-0.60492414,-0.07354659,0.25,perturbed,progenitor,batch_B,donor_2,replicate_1
perturbed_cell_000509,-0.6600886,-0.12983187,0.25,perturbed,progenitor,batch_A,donor_1,replicate_1
perturbed_cell_000510,-0.7050542,0.08108481,0.25,perturbed,progenitor,batch_C,donor_2,replicate_1
perturbed_cell_000511,-0.7524909,-0.01366643,0.25,perturbed,progenitor,batch_C,donor_1,replicate_1
perturbed_cell_000512,-0.76917094,0.020002203,0.25,perturbed,progenitor,batch_C,donor_2,replicate_1
perturbed_cell_000513,-0.51304144,-0.10228647,0.25,perturbed,progenitor,batch_A,donor_4,replicate_3
perturbed_cell_000514,-0.70762736,0.05142878,0.25,perturbed,progenitor,batch_C,donor_3,replicate_3
perturbed_cell_000515,-0.5900151,0.034669343,0.25,perturbed,progenitor,batch_B,donor_4,replicate_1
perturbed_cell_000516,-0.60890204,-0.06748491,0.25,perturbed,progenitor,batch_C,donor_4,replicate_1
perturbed_cell_000517,-0.6626649,-0.019777894,0.25,perturbed,progenitor,batch_C,donor_1,replicate_1
perturbed_cell_000518,-0.7522502,-0.00973949,0.25,perturbed,progenitor,batch_C,donor_4,replicate_1
perturbed_cell_000519,-0.7398384,-0.08332001,0.25,perturbed,progenitor,batch_A,donor_4,replicate_1
perturbed_cell_000520,-0.6634153,0.15278943,0.25,perturbed,progenitor,batch_A,donor_2,replicate_1
perturbed_cell_000521,-0.78153294,-0.09504695,0.25,perturbed,progenitor,batch_A,donor_3,replicate_1
perturbed_cell_000522,-0.6572929,-0.12592553,0.25,perturbed,progenitor,batch_A,donor_3,replicate_3
perturbed_cell_000523,-0.73993653,0.040483512,0.25,perturbed,progenitor,batch_B,donor_3,replicate_1
perturbed_cell_000524,-0.7283943,-0.0025430433,0.25,perturbed,progenitor,batch_A,donor_4,replicate_3
perturbed_cell_000525,-0.54753166,0.04797315,0.25,perturbed,progenitor,batch_A,donor_3,replicate_1
perturbed_cell_000526,-0.79032946,-0.04836015,0.25,perturbed,progenitor,batch_B,donor_3,replicate_3
perturbed_cell_000527,-0.5388638,-0.007911125,0.25,perturbed,progenitor,batch_B,donor_3,replicate_1
perturbed_cell_000528,-0.7845288,0.039901514,0.25,perturbed,progenitor,batch_A,donor_2,replicate_1
perturbed_cell_000529,-0.6361804,0.14737664,0.25,perturbed,progenitor,batch_A,donor_3,replicate_1
perturbed_cell_000530,-0.64215887,0.066893235,0.25,perturbed,progenitor,batch_A,donor_4,replicate_1
perturbed_cell_000531,-0.57251513,-0.12669262,0.25,perturbed,progenitor,batch_B,donor_2,replicate_1
perturbed_cell_000532,-0.6874448,-0.0192759,0.25,perturbed,progenitor,batch_B,donor_4,replicate_3
perturbed_cell_000533,-0.68559885,-0.014847145,0.25,perturbed,progenitor,batch_B,donor_3,replicate_1
perturbed_cell_000534,-0.7133251,0.07317197,0.25,perturbed,progenitor,batch_B,donor_2,replicate_1
perturbed_cell_000535,-0.7166936,0.10667141,0.25,perturbed,progenitor,batch_A,donor_3,replicate_3
perturbed_cell_000536,-0.75582486,-0.04966087,0.25,perturbed,progenitor,batch_C,donor_4,replicate_3
perturbed_cell_000537,-0.8560287,-0.121498376,0.25,perturbed,progenitor,batch_B,donor_2,replicate_1
perturbed_cell_000538,-0.524678,-0.09787121,0.25,perturbed,progenitor,batch_C,donor_4,replicate_3
perturbed_cell_000539,-0.67022985,0.0542936,0.25,perturbed,progenitor,batch_B,donor_3,replicate_1
perturbed_cell_000540,-0.64450085,0.112335496,0.25,perturbed,progenitor,batch_C,donor_4,replicate_3
perturbed_cell_000541,-0.48777953,-0.0180571,0.25,perturbed,progenitor,batch_B,donor_2,replicate_1
perturbed_cell_000542,-0.70252013,0.08409853,0.25,perturbed,progenitor,batch_B,donor_2,replicate_3
perturbed_cell_000543,-0.73135644,-0.13380313,0.25,perturbed,progenitor,batch_B,donor_2,replicate_1
perturbed_cell_000544,-0.6528152,-0.05443028,0.25,perturbed,progenitor,batch_B,donor_3,replicate_1
perturbed_cell_000545,-0.7162368,-0.05224185,0.25,perturbed,progenitor,batch_A,donor_4,replicate_1
perturbed_cell_000546,-0.698796,0.02102672,0.25,perturbed,progenitor,batch_B,donor_2,replicate_3
perturbed_cell_000547,-0.7535747,0.24103074,0.25,perturbed,progenitor,batch_C,donor_3,replicate_3
perturbed_cell_000548,-0.8622621,0.10610983,0.25,perturbed,progenitor,batch_C,donor_1,replicate_3
perturbed_cell_000549,-0.7028239,-0.058557577,0.25,perturbed,progenitor,batch_C,donor_2,replicate_1
perturbed_cell_000550,-0.6969892,0.078681655,0.25,perturbed,progenitor,batch_A,donor_2,replicate_1
perturbed_cell_000551,-0.70944417,-0.01080594,0.25,perturbed,progenitor,batch_A,donor_2,replicate_1
perturbed_cell_000552,-0.6979177,-0.07035399,0.25,perturbed,progenitor,batch_C,donor_4,replicate_3
perturbed_cell_000553,-0.58979785,0.05211364,0.25,perturbed,progenitor,batch_C,donor_1,replicate_1
perturbed_cell_000554,-0.66199666,0.08120914,0.25,perturbed,progenitor,batch_C,donor_2,replicate_3
perturbed_cell_000555,-0.6033027,0.024031082,0.25,perturbed,progenitor,batch_C,donor_2,replicate_3
perturbed_cell_000556,-0.69668245,-0.0011515708,0.25,perturbed,progenitor,batch_A,donor_3,replicate_1
perturbed_cell_000557,-0.6340768,0.09589946,0.25,perturbed,progenitor,batch_A,donor_3,replicate_3
perturbed_cell_000558,-0.67664844,0.05766802,0.25,perturbed,progenitor,batch_C,donor_4,replicate_3
perturbed_cell_000559,-0.6282398,-0.11963872,0.25,perturbed,progenitor,batch_C,donor_4,replicate_3
perturbed_cell_000560,-0.78282577,0.11015441,0.25,perturbed,progenitor,batch_A,donor_2,replicate_3
perturbed_cell_000561,-0.7060614,-0.0722122,0.25,perturbed,progenitor,batch_B,donor_2,replicate_3
perturbed_cell_000562,-0.5598851,-0.10997597,0.25,perturbed,progenitor,batch_C,donor_4,replicate_3
perturbed_cell_000563,-0.5787385,0.054542597,0.25,perturbed,progenitor,batch_C,donor_2,replicate_3
perturbed_cell_000564,-0.6556678,-0.07391606,0.25,perturbed,progenitor,batch_A,donor_3,replicate_1
perturbed_cell_000565,-0.61694413,-0.061101697,0.25,perturbed,progenitor,batch_C,donor_3,replicate_3
perturbed_cell_000566,-0.63446456,0.015491079,0.25,perturbed,progenitor,batch_A,donor_2,replicate_3
perturbed_cell_000567,-0.66052395,-0.0757395,0.25,perturbed,progenitor,batch_C,donor_3,replicate_3
perturbed_cell_000568,-0.7833586,-0.019887293,0.25,perturbed,progenitor,batch_B,donor_3,replicate_1
perturbed_cell_000569,-0.6308992,-0.030588252,0.25,perturbed,progenitor,batch_C,donor_1,replicate_1
perturbed_cell_000570,-0.7962355,0.032355774,0.25,perturbed,progenitor,batch_A,donor_1,replicate_3
perturbed_cell_000571,-0.66937214,0.0050678523,0.25,perturbed,progenitor,batch_B,donor_1,replicate_3
perturbed_cell_000572,-0.6850567,-0.10356623,0.25,perturbed,progenitor,batch_B,donor_2,replicate_3
perturbed_cell_000573,-0.73500556,-0.011428746,0.25,perturbed,progenitor,batch_C,donor_3,replicate_3
perturbed_cell_000574,-0.6163963,0.018989634,0.25,perturbed,progenitor,batch_B,donor_3,replicate_1
perturbed_cell_000575,-0.6638408,0.16868049,0.25,perturbed,progenitor,batch_C,donor_3,replicate_3
perturbed_cell_000576,-0.6542176,-0.062503986,0.25,perturbed,progenitor,batch_B,donor_4,replicate_1
perturbed_cell_000577,-0.66148204,-0.21034983,0.25,perturbed,progenitor,batch_C,donor_2,replicate_1
perturbed_cell_000578,-0.68307906,-0.016375085,0.25,perturbed,progenitor,batch_A,donor_3,replicate_1
perturbed_cell_000579,-0.8034989,-0.12391356,0.25,perturbed,progenitor,batch_C,donor_3,replicate_3
perturbed_cell_000580,-0.6193322,-0.02346742,0.25,perturbed,progenitor,batch_A,donor_2,replicate_1
perturbed_cell_000581,-0.7221409,0.04576702,0.25,perturbed,progenitor,batch_A,donor_3,replicate_3
perturbed_cell_000582,-0.6558412,0.060255066,0.25,perturbed,progenitor,batch_C,donor_2,replicate_3
perturbed_cell_000583,-0.7248008,0.009740572,0.25,perturbed,progenitor,batch_B,donor_3,replicate_1
perturbed_cell_000584,-0.51268166,0.032845773,0.25,perturbed,progenitor,batch_A,donor_3,replicate_3
perturbed_cell_000585,-0.70338637,0.06335648,0.25,perturbed,progenitor,batch_A,donor_3,replicate_1
perturbed_cell_000586,-0.6251661,0.15460974,0.25,perturbed,progenitor,batch_C,donor_2,replicate_1
perturbed_cell_000587,-0.6928395,0.021720856,0.25,perturbed,progenitor,batch_C,donor_4,replicate_1
perturbed_cell_000588,-0.6052979,0.035805758,0.25,perturbed,progenitor,batch_B,donor_3,replicate_1
perturbed_cell_000589,-0.70346504,0.10307947,0.25,perturbed,progenitor,batch_C,donor_1,replicate_1
perturbed_cell_000590,-0.8427133,0.00791373,0.25,perturbed,progenitor,batch_A,donor_4,replicate_3
perturbed_cell_000591,-0.6522025,-0.100093685,0.25,perturbed,progenitor,batch_A,donor_2,replicate_3
perturbed_cell_000592,-0.64338934,-0.025516339,0.25,perturbed,progenitor,batch_C,donor_2,replicate_1
perturbed_cell_000593,-0.7371,-0.03238659,0.25,perturbed,progenitor,batch_C,donor_4,replicate_1
perturbed_cell_000594,-0.536589,0.042799097,0.25,perturbed,progenitor,batch_C,donor_2,replicate_3
perturbed_cell_000595,-0.84686935,0.03389941,0.25,perturbed,progenitor,batch_A,donor_4,replicate_1
perturbed_cell_000596,-0.67098117,-0.042162158,0.25,perturbed,progenitor,batch_A,donor_3,replicate_3
perturbed_cell_000597,-0.6907849,-0.07530736,0.25,perturbed,progenitor,batch_A,donor_4,replicate_1
perturbed_cell_000598,-0.6462085,-0.045473754,0.25,perturbed,progenitor,batch_A,donor_2,replicate_3
perturbed_cell_000599,-0.701086,-0.08273939,0.25,perturbed,progenitor,batch_B,donor_3,replicate_3
perturbed_cell_000600,-0.5593418,-0.19395779,0.25,perturbed,progenitor,batch_C,donor_2,replicate_3
perturbed_cell_000601,-0.704179,-0.24566036,0.25,perturbed,progenitor,batch_C,donor_3,replicate_1
perturbed_cell_000602,-0.6595487,-0.08849857,0.25,perturbed,progenitor,batch_A,donor_4,replicate_3
perturbed_cell_000603,-0.6471218,-0.060199622,0.25,perturbed,progenitor,batch_C,donor_3,replicate_3
perturbed_cell_000604,-0.5269799,0.12616116,0.25,perturbed,progenitor,batch_C,donor_1,replicate_1
perturbed_cell_000605,-0.7403359,0.10003921,0.25,perturbed,progenitor,batch_C,donor_1,replicate_3
perturbed_cell_000606,-0.6301425,0.020780485,0.25,perturbed,progenitor,batch_B,donor_3,replicate_1
perturbed_cell_000607,-0.7505838,-0.022442458,0.25,perturbed,progenitor,batch_A,donor_2,replicate_1
