cell_id,state_1,state_2,time,condition,fate_label
cell_002354,-0.065600894,0.16512458,0.5,control,major
cell_002355,-0.1034348,0.08745205,0.5,control,major
cell_002356,0.092017904,-0.24945249,0.5,control,rare
cell_002357,0.16146125,0.043249913,0.5,control,major
cell_002358,0.011287631,0.12298866,0.5,control,major
cell_002359,0.058090325,0.09918344,0.5,control,major
cell_002360,0.07979076,0.11879838,0.5,control,major
cell_002361,0.1408705,-0.035486523,0.5,control,rare
cell_002362,0.15717085,0.14935903,0.5,control,major
cell_002363,-0.14446001,0.28616095,0.5,control,major
cell_002364,-0.04594753,0.19691625,0.5,control,major
cell_002365,0.0021434755,0.0076144934,0.5,control,rare
cell_002366,-0.055078313,0.12733229,0.5,control,major
cell_002367,-0.020255243,0.20359297,0.5,control,major
cell_002368,0.035093453,0.15214814,0.5,control,major
cell_002369,-0.17312615,0.07042691,0.5,control,major
cell_002370,0.03284413,-0.059383534,0.5,control,rare
cell_002371,0.07689258,-0.10654507,0.5,control,rare
cell_002372,0.0039029685,0.17177087,0.5,control,major
cell_002373,-0.18229511,0.12442077,0.5,control,major
cell_002374,-0.026710786,0.0042872773,0.5,control,major
cell_002375,0.026923537,0.020923376,0.5,control,rare
cell_002376,0.08313151,0.06646369,0.5,control,major
cell_002377,0.07005928,0.14671816,0.5,control,major
cell_002378,-0.0069897017,0.021826284,0.5,control,major
cell_002379,-0.050818723,0.144301,0.5,control,major
cell_002380,-0.003371745,-0.0064218505,0.5,control,major
cell_002381,-0.13478902,0.14381924,0.5,control,major
cell_002382,-0.043742273,0.103703745,0.5,control,major
cell_002383,0.099176556,-0.027441232,0.5,control,major
cell_002384,-0.0036109905,-0.09092826,0.5,control,rare
cell_002385,0.03037943,0.17640553,0.5,control,major
cell_002386,-0.106356144,0.122856565,0.5,control,major
cell_002387,0.0825219,0.062362563,0.5,control,major
cell_002388,-0.01099576,0.11074868,0.5,control,major
cell_002389,0.027585367,0.12386093,0.5,control,major
cell_002390,0.044902444,-0.0012850572,0.5,control,major
cell_002391,0.07922132,0.17061538,0.5,control,major
cell_002392,0.014886632,-0.042259697,0.5,control,major
cell_002393,-0.009179656,0.0928252,0.5,control,major
cell_002394,-0.091568016,0.048461683,0.5,control,major
cell_002395,-0.112749554,0.1258561,0.5,control,major
cell_002396,0.013276425,-0.054389928,0.5,control,major
cell_002397,0.02811719,0.072752014,0.5,control,major
cell_002398,0.04131314,-0.10859532,0.5,control,rare
cell_002399,-0.064118356,0.015605157,0.5,control,major
cell_002400,0.4646845,0.37578818,0.75,control,major
cell_002401,0.5617633,0.40985033,0.75,control,major
cell_002402,0.6094269,0.5103138,0.75,control,major
cell_002403,0.781569,0.462035,0.75,control,major
cell_002404,0.68923223,0.39723855,0.75,control,major
cell_002405,0.46600428,0.43545222,0.75,control,major
cell_002406,0.47218227,0.46481022,0.75,control,major
cell_002407,0.5375637,0.30729467,0.75,control,major
cell_002408,0.738882,0.42063144,0.75,control,major
cell_002409,0.46899045,0.5354901,0.75,control,major
cell_002410,0.54171085,0.5508497,0.75,control,major
cell_002411,0.54132843,0.42036456,0.75,control,major
cell_002412,0.62758654,0.5110939,0.75,control,major
cell_002413,0.6614787,-0.47081566,0.75,control,rare
cell_002414,0.64228934,-0.40398607,0.75,control,rare
cell_002415,0.61604553,0.45222372,0.75,control,major
cell_002416,0.4843764,0.5115703,0.75,control,major
cell_002417,0.6033739,0.4305471,0.75,control,major
cell_002418,0.70222133,0.34940967,0.75,control,major
cell_002419,0.7315229,0.4618545,0.75,control,major
cell_002420,0.62540144,0.43203282,0.75,control,major
cell_002421,0.46663415,0.45246756,0.75,control,major
cell_002422,0.6267796,0.5177344,0.75,control,major
cell_002423,0.58415735,0.2882332,0.75,control,major
cell_002424,0.4766671,0.62779796,0.75,control,major
cell_002425,0.51259714,0.57780033,0.75,control,major
cell_002426,0.5252731,0.44903988,0.75,control,major
cell_002427,0.65001667,0.3980208,0.75,control,major
cell_002428,0.72737724,0.46969464,0.75,control,major
cell_002429,0.63686806,0.4422278,0.75,control,major
cell_002430,0.6526976,0.5899398,0.75,control,major
cell_002431,0.58949715,0.6020134,0.75,control,major
cell_002432,0.55107236,0.52476406,0.75,control,major
cell_002433,0.63912916,0.3781498,0.75,control,major
cell_002434,0.61710477,0.46422565,0.75,control,major
cell_002435,0.5317446,0.49227655,0.75,control,major
cell_002436,0.61170316,-0.46944332,0.75,control,rare
cell_002437,0.5945138,0.45643553,0.75,control,major
cell_002438,0.57058406,0.4748231,0.75,control,major
cell_002439,0.5484869,0.67618114,0.75,control,major
cell_002440,0.48725334,0.41685748,0.75,control,major
cell_002441,0.5595406,0.6268758,0.75,control,major
cell_002442,0.49438924,0.49771014,0.75,control,major
cell_002443,0.6198715,-0.43694818,0.75,control,rare
cell_002444,0.69890743,0.5609027,0.75,control,major
cell_002445,0.5639235,0.47915775,0.75,control,major
cell_002446,0.45087183,0.47156382,0.75,control,major
cell_002447,0.53648084,0.44872576,0.75,control,major
cell_002448,0.46517026,0.49602616,0.75,control,major
cell_002449,0.4642745,0.47549912,0.75,control,major
cell_002450,0.5018796,0.39566508,0.75,control,major
cell_002451,0.6923786,0.5106698,0.75,control,major
cell_002452,0.69193625,0.58841455,0.75,control,major
cell_002453,0.5381729,0.5835541,0.75,control,major
cell_002454,0.48275954,0.5233244,0.75,control,major
cell_002455,0.560533,0.38921234,0.75,control,major
cell_002456,0.6491576,0.5392325,0.75,control,major
cell_002457,0.67322147,0.48082516,0.75,control,major
cell_002458,0.6105566,-0.42148703,0.75,control,rare
cell_002459,0.62430114,0.50694484,0.75,control,major
cell_002460,0.61631995,0.5310591,0.75,control,major
cell_002461,0.4698234,0.45313448,0.75,control,major
cell_002462,0.4892923,0.48577252,0.75,control,major
cell_002463,0.7313544,0.42570958,0.75,control,major
cell_002464,0.61018014,0.5241553,0.75,control,major
cell_002465,0.43458217,0.42186752,0.75,control,major
cell_002466,0.62916124,0.23187679,0.75,control,major
cell_002467,0.5218553,0.551705,0.75,control,major
cell_002468,0.68023974,0.49358183,0.75,control,major
cell_002469,0.6705758,-0.44642803,0.75,control,rare
cell_002470,0.6444316,0.43838406,0.75,control,major
cell_002471,0.609265,0.41304675,0.75,control,major
cell_002472,0.70107865,0.5853611,0.75,control,major
cell_002473,0.710393,0.43098766,0.75,control,major
cell_002474,0.5236981,0.5657942,0.75,control,major
cell_002475,0.64351255,0.48992312,0.75,control,major
cell_002476,0.54930943,-0.42958325,0.75,control,rare
cell_002477,0.51317775,-0.4129114,0.75,control,rare
cell_002478,0.71031094,0.59412,0.75,control,major
cell_002479,0.6566819,0.35307464,0.75,control,major
cell_002480,0.61578643,0.6348109,0.75,control,major
cell_002481,0.5305111,-0.46837088,0.75,control,rare
cell_002482,0.71308196,0.5130071,0.75,control,major
cell_002483,0.7984125,0.40500683,0.75,control,major
cell_002484,0.52081954,-0.36570632,0.75,control,rare
cell_002485,0.5043297,0.44789493,0.75,control,major
cell_002486,0.59474826,0.5465155,0.75,control,major
cell_002487,0.64914143,0.5002016,0.75,control,major
cell_002488,0.5678055,0.5608367,0.75,control,major
cell_002489,0.9220659,0.51893896,0.75,control,major
cell_002490,0.60797375,0.3598073,0.75,control,major
cell_002491,0.54900146,0.44653955,0.75,control,major
cell_002492,0.55723196,0.46235013,0.75,control,major
cell_002493,0.74224126,0.56340975,0.75,control,major
cell_002494,0.5872934,0.36697397,0.75,control,major
cell_002495,0.7069894,0.45971203,0.75,control,major
cell_002496,0.46187997,0.5206308,0.75,control,major
cell_002497,0.68205494,0.2695637,0.75,control,major
cell_002498,0.5340356,-0.4724727,0.75,control,rare
cell_002499,0.65876085,0.42237663,0.75,control,major
cell_002500,0.53342867,0.5218099,0.75,control,major
cell_002501,0.5625342,0.50700074,0.75,control,major
cell_002502,0.5110788,0.35544974,0.75,control,major
cell_002503,0.66042155,0.48383796,0.75,control,major
cell_002504,0.6737965,0.4210289,0.75,control,major
cell_002505,0.53639156,-0.35477886,0.75,control,rare
cell_002506,0.4781633,0.56375325,0.75,control,major
cell_002507,0.7056404,0.5324435,0.75,control,major
cell_002508,0.5449754,0.39831445,0.75,control,major
cell_002509,0.58319557,0.36003318,0.75,control,major
cell_002510,0.5230645,0.5152151,0.75,control,major
cell_002511,0.6519479,0.37967038,0.75,control,major
cell_002512,0.65408975,-0.4272921,0.75,control,rare
cell_002513,0.7207909,-0.41810545,0.75,control,rare
cell_002514,0.6846865,0.50180256,0.75,control,major
cell_002515,0.6783943,0.360667,0.75,control,major
cell_002516,0.59026045,0.46051773,0.75,control,major
cell_002517,0.5805,0.4991473,0.75,control,major
cell_002518,0.6507504,0.49501693,0.75,control,major
cell_002519,0.5858445,0.40477794,0.75,control,major
cell_002520,0.6877749,0.491615,0.75,control,major
cell_002521,0.5185109,0.44814137,0.75,control,major
cell_002522,0.46053603,0.466466,0.75,control,major
cell_002523,0.58412963,0.417679,0.75,control,major
cell_002524,0.726768,0.37114403,0.75,control,major
cell_002525,0.6565114,0.638573,0.75,control,major
cell_002526,0.6861814,0.46111327,0.75,control,major
cell_002527,0.5092745,-0.5726013,0.75,control,rare
cell_002528,0.56707585,0.4086763,0.75,control,major
cell_002529,0.54243624,-0.48974144,0.75,control,rare
cell_002530,0.59182024,0.5024533,0.75,control,major
cell_002531,0.5009763,0.40905687,0.75,control,major
cell_002532,0.5872262,0.44799754,0.75,control,major
cell_002533,0.7469139,0.4822161,0.75,control,major
cell_002534,0.4709128,0.49709088,0.75,control,major
cell_002535,0.6436531,0.45362613,0.75,control,major
cell_002536,0.50292826,0.6042807,0.75,control,major
cell_002537,0.5144093,-0.4107746,0.75,control,rare
cell_002538,0.61600405,0.5117012,0.75,control,major
cell_002539,0.73654866,0.50856745,0.75,control,major
cell_002540,0.55530685,0.55211574,0.75,control,major
cell_002541,0.549512,0.47672102,0.75,control,major
cell_002542,0.4965533,0.38097388,0.75,control,major
cell_002543,0.60411096,0.4930833,0.75,control,major
cell_002544,0.46380875,0.50341934,0.75,control,major
cell_002545,0.5344457,0.5660114,0.75,control,major
cell_002546,0.57184285,0.37374657,0.75,control,major
cell_002547,0.6060644,0.39033756,0.75,control,major
cell_002548,0.7015156,0.46367878,0.75,control,major
cell_002549,0.5878659,0.5109804,0.75,control,major
cell_002550,0.5196042,0.36050406,0.75,control,major
cell_002551,0.63266814,-0.55161,0.75,control,rare
cell_002552,0.5119992,0.5305768,0.75,control,major
cell_002553,0.64200515,0.36333,0.75,control,major
cell_002554,0.5504691,0.39133784,0.75,control,major
cell_002555,0.74210554,-0.39115554,0.75,control,rare
cell_002556,0.5663324,0.50973195,0.75,control,major
cell_002557,0.49150512,0.40982467,0.75,control,major
cell_002558,0.6083891,-0.4274579,0.75,control,rare
cell_002559,0.59220326,0.48347744,0.75,control,major
cell_002560,0.6062669,0.45055017,0.75,control,major
cell_002561,0.57630837,0.42953518,0.75,control,major
cell_002562,0.618555,0.49650162,0.75,control,major
cell_002563,0.61586875,0.3693486,0.75,control,major
cell_002564,0.52008575,0.4955469,0.75,control,major
cell_002565,0.71773386,0.4758296,0.75,control,major
cell_002566,0.56706655,0.4815836,0.75,control,major
cell_002567,0.5090543,0.5683518,0.75,control,major
cell_002568,0.61492753,0.41007978,0.75,control,major
cell_002569,0.5866564,0.42147347,0.75,control,major
cell_002570,0.7049336,0.44745716,0.75,control,major
cell_002571,0.61242926,0.5095345,0.75,control,major
cell_002572,0.54073864,0.47913313,0.75,control,major
cell_002573,0.62195486,0.33931005,0.75,control,major
cell_002574,0.6202157,0.4599754,0.75,control,major
cell_002575,0.6103973,0.46648675,0.75,control,major
cell_002576,0.6207336,0.5706238,0.75,control,major
cell_002577,0.50563943,0.4362642,0.75,control,major
cell_002578,0.6533295,0.5021104,0.75,control,major
cell_002579,0.6367524,0.6839225,0.75,control,major
cell_002580,0.6491308,-0.37316135,0.75,control,rare
cell_002581,0.5754342,0.38420337,0.75,control,major
cell_002582,0.5748546,-0.40667954,0.75,control,rare
cell_002583,0.63254625,0.49589646,0.75,control,major
cell_002584,0.5828524,0.43373215,0.75,control,major
cell_002585,0.5856114,0.5215944,0.75,control,major
cell_002586,0.6672582,-0.5441357,0.75,control,rare
cell_002587,0.6609874,0.41157866,0.75,control,major
cell_002588,0.63751376,0.4482791,0.75,control,major
cell_002589,0.72526306,0.43019038,0.75,control,major
cell_002590,0.6142889,0.5121638,0.75,control,major
cell_002591,0.5300833,0.4578078,0.75,control,major
cell_002592,0.5786732,-0.50474143,0.75,control,rare
cell_002593,0.56482214,0.5525975,0.75,control,major
cell_002594,0.5521159,0.508949,0.75,control,major
cell_002595,0.6251676,0.35187796,0.75,control,major
cell_002596,0.64153355,0.3505553,0.75,control,major
cell_002597,0.65024734,0.42306104,0.75,control,major
cell_002598,0.6006694,0.36009398,0.75,control,major
cell_002599,0.60979056,0.5377924,0.75,control,major
cell_002600,0.53544277,0.415063,0.75,control,major
cell_002601,0.6363697,0.5020058,0.75,control,major
cell_002602,0.40526566,0.62486887,0.75,control,major
cell_002603,0.6422843,0.51938987,0.75,control,major
cell_002604,0.5885168,0.31520808,0.75,control,major
cell_002605,0.65397775,-0.5088514,0.75,control,rare
cell_002606,0.6435145,0.44613227,0.75,control,major
cell_002607,0.6190432,0.40163666,0.75,control,major
cell_002608,0.6691511,0.36856604,0.75,control,major
cell_002609,0.77964556,0.64267224,0.75,control,major
cell_002610,0.730616,0.56567466,0.75,control,major
cell_002611,0.59323615,0.5569601,0.75,control,major
cell_002612,0.5923059,-0.58791775,0.75,control,rare
cell_002613,0.7202561,-0.3733304,0.75,control,rare
cell_002614,0.5974929,0.36562163,0.75,control,major
cell_002615,0.5531039,0.3179447,0.75,control,major
cell_002616,0.6756065,0.33537164,0.75,control,major
cell_002617,0.62294644,0.3961409,0.75,control,major
cell_002618,0.48586372,0.48270476,0.75,control,major
cell_002619,0.57329607,0.5306915,0.75,control,major
cell_002620,0.49859157,0.4030512,0.75,control,major
cell_002621,0.40898862,0.28888863,0.75,control,major
cell_002622,0.7438554,0.63032424,0.75,control,major
cell_002623,0.6074181,-0.5295427,0.75,control,rare
cell_002624,0.5761241,-0.39375043,0.75,control,rare
cell_002625,0.55884886,0.48264706,0.75,control,major
cell_002626,0.59897953,-0.5091414,0.75,control,rare
cell_002627,0.5579046,0.48710203,0.75,control,major
cell_002628,0.521849,0.49977472,0.75,control,major
cell_002629,0.5622737,0.47382575,0.75,control,major
cell_002630,0.710717,0.450181,0.75,control,major
cell_002631,0.67358434,0.32027373,0.75,control,major
cell_002632,0.56237096,0.46585146,0.75,control,major
cell_002633,0.75386643,0.3068402,0.75,control,major
cell_002634,0.5923032,0.58017147,0.75,control,major
cell_002635,0.53719836,0.44660926,0.75,control,major
cell_002636,0.6265391,0.47839704,0.75,control,major
cell_002637,0.7252616,0.49951428,0.75,control,major
cell_002638,0.7062218,0.4348357,0.75,control,major
cell_002639,0.54075795,0.44557852,0.75,control,major
cell_002640,0.50727177,-0.42495543,0.75,control,rare
cell_002641,0.56912977,-0.51737946,0.75,control,rare
cell_002642,0.6398927,-0.55513364,0.75,control,rare
cell_002643,0.66164017,0.42536938,0.75,control,major
cell_002644,0.69272774,0.43221736,0.75,control,major
cell_002645,0.65055275,0.47800136,0.75,control,major
cell_002646,0.65951216,0.4724321,0.75,control,major
cell_002647,0.4669282,0.54433984,0.75,control,major
cell_002648,0.5929854,0.52679765,0.75,control,major
cell_002649,0.65521973,0.40177265,0.75,control,major
cell_002650,0.52681637,0.51606476,0.75,control,major
cell_002651,0.5757401,0.53855073,0.75,control,major
cell_002652,0.5857439,0.54550916,0.75,control,major
cell_002653,0.63386434,0.48667437,0.75,control,major
cell_002654,0.5700791,0.48223057,0.75,control,major
cell_002655,0.6954282,0.45929912,0.75,control,major
cell_002656,0.64249396,0.46734518,0.75,control,major
cell_002657,0.6099683,0.6015092,0.75,control,major
cell_002658,0.6961384,0.46998867,0.75,control,major
cell_002659,0.6171563,-0.519786,0.75,control,rare
cell_002660,0.58616227,0.48838818,0.75,control,major
cell_002661,0.6680491,0.52357405,0.75,control,major
cell_002662,0.51125926,0.54179496,0.75,control,major
cell_002663,0.59289813,0.38467705,0.75,control,major
cell_002664,0.7069108,0.58069867,0.75,control,major
cell_002665,0.62109977,-0.40693286,0.75,control,rare
cell_002666,0.6613959,0.57529813,0.75,control,major
cell_002667,0.6582455,-0.5698514,0.75,control,rare
cell_002668,0.7607846,0.5488889,0.75,control,major
cell_002669,0.5592381,0.38126636,0.75,control,major
cell_002670,0.6403851,-0.48589715,0.75,control,rare
cell_002671,0.62639964,-0.4041638,0.75,control,rare
cell_002672,0.55468464,0.37434772,0.75,control,major
cell_002673,0.63086545,0.42096534,0.75,control,major
cell_002674,0.61168766,0.35617024,0.75,control,major
cell_002675,0.5798254,0.52083254,0.75,control,major
cell_002676,0.6484746,0.40056774,0.75,control,major
cell_002677,0.50653887,0.46489745,0.75,control,major
cell_002678,0.6448826,0.4960504,0.75,control,major
cell_002679,0.5590272,0.4874623,0.75,control,major
cell_002680,0.72018844,0.48004794,0.75,control,major
cell_002681,0.46934816,0.4798924,0.75,control,major
cell_002682,0.76351655,0.3606451,0.75,control,major
cell_002683,0.60237795,0.44552952,0.75,control,major
cell_002684,0.60767066,0.47917652,0.75,control,major
cell_002685,0.69119775,0.47041902,0.75,control,major
cell_002686,0.70218074,0.4542239,0.75,control,major
